,utterance,a,aː,b,bʰ,b̤,c,cʰ,d̪,d̪ʰ,d̪̤,e,eː,f,h,i,iː,j,k,kʰ,l,l̪,m,n,n̪,o,oː,p,pʰ,r̪,s,s̪,t̪,t̪ʰ,u,uː,v,w,z̪,æ,ŋ,ɖ,ɖʰ,ɖ̤,ɟ,ɟʰ,ɟ̤,ɡ,ɡʰ,ɭ,ɳ,ɾ,ʂ,ʃ,ʈ,ʈʰ,ʝ,class
44,knf_00001_01363905743,707.7323509658302,0.0,585.5268845231005,0.0,0.0,0.0,0.0,602.7979139403167,0.0,0.0,527.7186419054011,0.0,0.0,0.0,515.1232268415995,419.9378626984627,400.9055437383062,697.7454320420446,0.0,471.4123347495024,0.0,429.5149311566635,440.4325830117603,0.0,555.4545034579966,0.0,493.290184565842,0.0,0.0,1248.043060455436,0.0,633.0211459724152,0.0,481.6277564760812,406.3569160235403,536.3011996677604,473.00713628311377,0.0,645.4258551223966,528.6483473128768,0.0,0.0,0.0,421.79026225477327,0.0,0.0,445.09446418675446,0.0,0.0,437.74706265509866,500.382519183008,1502.9213398698062,0.0,0.0,0.0,0.0,1
45,knf_00001_01379685465,698.469081830349,0.0,412.8618429329608,0.0,0.0,0.0,0.0,443.614427645641,0.0,0.0,587.4886605671514,0.0,0.0,0.0,426.1938356143586,485.1142256850193,492.3528229982994,930.4564777146452,0.0,454.09515294867646,0.0,443.6141505953289,419.39624301034786,0.0,517.0383939250719,0.0,1158.7622041418465,0.0,0.0,986.3539013074624,0.0,453.6268629431573,0.0,0.0,767.4127883724268,402.2670089840998,515.8573535721265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.45602654618364,0.0,0.0,436.685045720589,524.2937502652688,1123.1671021461361,0.0,0.0,0.0,0.0,1
46,knf_00001_01406528765,698.4944090022557,0.0,282.217914347904,0.0,703.4259782480406,0.0,0.0,0.0,0.0,0.0,539.6837199978947,0.0,0.0,0.0,397.53069818951707,420.6693619522802,334.44399210428634,618.9992554805002,0.0,437.4415414039795,0.0,0.0,431.35952779350504,0.0,540.2061109141878,0.0,461.89631078776137,0.0,0.0,1070.0954787851156,0.0,407.6930324494529,0.0,420.36548288294466,458.6365196385324,478.6081136574089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.1844729911362,562.6264749173398,0.0,0.0,0.0,0.0,0.0,1
47,knf_00001_01453103016,772.6438653858621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.175862917919,0.0,0.0,0.0,489.5416415012816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0015135060441,0.0,360.4619946870347,0.0,0.0,0.0,0.0,655.9061489819214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.07044764380066,536.5966385732366,0.0,0.0,0.0,0.0,0.0,1
48,knf_00001_01472424796,822.25939046789,0.0,508.26810162793976,0.0,0.0,0.0,0.0,791.1879802080866,0.0,0.0,523.2212817416138,0.0,0.0,1172.784227550072,407.26673435401875,402.5272014165709,0.0,0.0,0.0,488.5883761785379,0.0,547.4189704276497,375.2675519498863,0.0,522.7197654709133,0.0,0.0,871.6719518897679,0.0,0.0,0.0,486.1496396649633,0.0,0.0,425.9264692463213,434.24832888080863,0.0,0.0,766.3721736355294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.4022335722104,0.0,0.0,0.0,0.0,1
49,knf_00001_01474130807,683.6952745122468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.29542996101407,399.2421320504704,0.0,971.5897425869852,725.3718497916216,471.8068076761156,0.0,299.61704682294214,0.0,0.0,485.3010956477882,0.0,0.0,0.0,0.0,1202.4680597961715,0.0,983.3487375289283,0.0,411.80671549951694,0.0,437.6000875654025,0.0,0.0,675.2894786122799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.7321568953382,0.0,0.0,0.0,545.9901389443621,0.0,0.0,0.0,0.0,0.0,1
50,knf_00001_01496157826,616.3071689762609,0.0,0.0,0.0,0.0,0.0,0.0,432.9578091071394,0.0,0.0,517.0031189381235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.4319088915834,0.0,0.0,390.8584624247842,0.0,556.2903735463472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.11563218869804,404.16629298488607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51,knf_00001_01503656527,846.7196869191894,0.0,417.7775236208091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0059560096905,0.0,0.0,0.0,511.9744960296803,0.0,0.0,1114.8391111489295,0.0,0.0,0.0,250.10293015314028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.8762514389302,0.0,0.0,0.0,0.0,844.2576754340007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.3405103223225,484.3026832144665,926.6010059124084,975.4036812139112,0.0,0.0,0.0,1
52,knf_00001_01509485881,721.3413044394845,0.0,580.1785188499462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.951832081506,0.0,0.0,0.0,451.15574054793024,0.0,0.0,914.6325032952124,0.0,411.772985297433,0.0,359.0099506133141,407.1959832063572,0.0,542.0696423818621,0.0,0.0,0.0,0.0,1016.4809912128306,0.0,513.2423984440027,0.0,379.1955140947533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.95828714887256,0.0,0.0,0.0,0.0,0.0,1
53,knf_00001_01562052657,745.1356942604317,0.0,334.0123982259648,0.0,327.0677666423912,0.0,0.0,0.0,0.0,0.0,485.59835815922946,0.0,0.0,0.0,425.87154772310265,408.5256762079881,438.66652246878124,1425.4137937636817,0.0,444.93425608499604,0.0,548.7316507611969,426.06850651060586,0.0,571.2581207021803,0.0,546.917019611765,0.0,0.0,1535.4056231625273,0.0,546.4024820159627,0.0,425.1278047911913,391.8351756340679,435.0040174871338,0.0,0.0,594.5577635115025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.59907434948354,0.0,0.0,0.0,534.8016353255412,1381.731033962551,0.0,0.0,0.0,0.0,1
54,knf_00001_01571101561,726.319022482495,0.0,302.47624970638736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.3060503987331,0.0,0.0,704.8422213037851,0.0,397.94129188782966,458.1952218873081,774.34988854995,0.0,427.4266689776493,527.0600229371518,359.8888435342263,515.6273838894163,0.0,524.2147468238147,0.0,420.0267336939071,0.0,0.0,810.8577725275046,0.0,659.2397809857739,0.0,424.6397266449468,0.0,477.0657746527701,0.0,0.0,661.5859294272835,0.0,0.0,0.0,0.0,421.9466753271364,0.0,0.0,0.0,0.0,0.0,432.3015274915084,572.7766716200109,0.0,0.0,0.0,0.0,0.0,1
55,knf_00001_01589905789,721.7161987795339,0.0,298.69956807409125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.1157190214304,0.0,0.0,0.0,427.8715842886335,424.4712832056284,0.0,448.4931942088882,0.0,378.3640832712598,0.0,496.8980680452597,433.20891591876136,0.0,504.4780530401449,0.0,441.9436573758488,0.0,0.0,1405.8228914679723,0.0,657.8027983162262,0.0,385.5596178913204,0.0,484.08759427803005,0.0,0.0,669.0072532453999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.6066077619813,0.0,0.0,0.0,471.1639024387547,1146.7510657285454,0.0,0.0,0.0,0.0,1
56,knf_00001_01592765382,681.0001144993388,0.0,381.2615010980265,0.0,0.0,0.0,0.0,553.4773581308593,0.0,0.0,556.581503115768,0.0,0.0,0.0,462.05104980874654,413.85343477189264,439.5910301914464,0.0,0.0,444.96806360093353,0.0,384.5718593679021,466.8303852328858,0.0,0.0,0.0,534.8559256100697,0.0,0.0,612.9036337332844,0.0,571.0927260112627,0.0,429.5812036687962,0.0,355.14156958205655,0.0,0.0,687.775048700408,0.0,0.0,0.0,851.6129508982342,0.0,0.0,0.0,0.0,0.0,0.0,392.0870170143263,479.4864156648826,1617.126996508685,0.0,0.0,0.0,0.0,1
57,knf_00001_01606258938,728.1823798184371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.9926233278093,450.3575780008583,484.3520114388619,510.45241304511404,622.9900263179882,0.0,464.5322048077407,0.0,470.16355950946127,440.037778497852,0.0,546.8316256290425,0.0,0.0,0.0,0.0,1287.867631224662,0.0,827.9227327649609,0.0,520.8492743675044,0.0,311.03518964590967,0.0,0.0,0.0,833.8305863978129,0.0,0.0,0.0,0.0,0.0,0.0,436.88269795705395,0.0,0.0,0.0,552.0912523303734,1205.4773642306134,0.0,0.0,0.0,0.0,1
58,knf_00001_01610070590,737.9105854432108,0.0,0.0,0.0,0.0,0.0,0.0,517.7271605076709,0.0,0.0,670.2807347307074,0.0,0.0,0.0,481.0539639946481,499.44049396638263,0.0,0.0,0.0,419.460691813204,0.0,639.9219115483078,428.1185553387472,0.0,0.0,0.0,435.9414274444193,0.0,0.0,0.0,0.0,634.0305517464436,1455.174968852935,0.0,0.0,480.1164300979036,402.8324046657887,0.0,655.3033178761065,773.2984755680787,0.0,0.0,948.2995493284708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.2929492174875,1733.6253649982496,0.0,0.0,0.0,0.0,1
59,knf_00001_01623910163,723.8642625359439,0.0,353.838379336501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.22292329932736,0.0,0.0,0.0,463.55359663854586,461.2782675402851,0.0,659.0665205919527,0.0,395.25161062186334,0.0,433.5793686781358,464.1969798876022,0.0,553.6436275106863,0.0,420.27514862697535,0.0,0.0,1356.0283785292352,0.0,478.84006176316524,0.0,467.1884199919264,0.0,452.4841524801324,0.0,0.0,582.9694767129101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.8904380857934,0.0,0.0,0.0,535.2539930578727,486.189021278289,0.0,0.0,0.0,0.0,1
60,knf_00001_01629209141,760.2191243106181,0.0,287.36222505044464,0.0,0.0,0.0,0.0,344.6758092750225,0.0,0.0,605.9337064563102,0.0,0.0,0.0,450.5900187347887,376.56773466204135,0.0,718.8775624978998,0.0,447.934819172738,429.9834935577596,504.2792524912138,435.19804766868475,0.0,620.5765140324385,0.0,649.3584929422722,0.0,0.0,0.0,0.0,680.0931344888297,0.0,0.0,466.3188574214073,398.8114778382482,0.0,0.0,768.8944030477345,0.0,0.0,0.0,0.0,245.95823950443852,0.0,0.0,0.0,0.0,0.0,0.0,507.47961881661723,0.0,0.0,0.0,0.0,1190.1542780692569,1
61,knf_00001_01640324413,736.9565258725813,0.0,459.5348183468796,0.0,0.0,0.0,0.0,334.7842233422324,0.0,0.0,0.0,0.0,0.0,0.0,380.3525914627039,385.82849321365046,0.0,469.71539221833234,0.0,0.0,0.0,438.3655097410462,0.0,0.0,466.0123496833036,0.0,0.0,0.0,0.0,0.0,0.0,785.8778792926992,580.2079747020422,522.7997286755605,0.0,520.5087053813321,0.0,0.0,0.0,356.5743485137049,0.0,0.0,457.7825772394245,802.0354869027751,0.0,0.0,0.0,0.0,0.0,0.0,629.2107611644508,1195.736787442335,0.0,0.0,0.0,0.0,1
62,knf_00001_01643233488,737.326212771392,0.0,491.5731794613944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.9109260181859,0.0,0.0,0.0,412.38195831953743,0.0,528.7211505914304,892.1895145804303,0.0,0.0,0.0,405.56998706786726,0.0,0.0,513.8404281030287,0.0,623.1631589934607,0.0,0.0,0.0,0.0,567.8543312262009,999.3943393340352,504.9345028179752,512.7399339626863,459.9634434099393,0.0,0.0,734.3148599208541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.1361766134496,0.0,0.0,0.0,639.6115076479039,2194.353899881196,0.0,0.0,0.0,0.0,1
63,knf_00001_01676291107,722.690276650571,0.0,299.8431755810783,0.0,728.6154803413046,0.0,0.0,0.0,0.0,0.0,528.4844938327159,0.0,0.0,0.0,396.86831358268546,0.0,395.7037227283881,787.8225809535406,0.0,513.2959448110848,0.0,0.0,465.57901665956774,0.0,516.859566558148,0.0,0.0,0.0,0.0,0.0,0.0,533.9017605259185,0.0,0.0,0.0,560.8336895171103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.22100693431884,0.0,0.0,0.0,453.5857061021758,1148.380721860923,0.0,0.0,0.0,0.0,1
64,knf_00001_01720895830,730.6590537062348,0.0,424.68816619649476,0.0,0.0,0.0,0.0,425.2619260518622,0.0,0.0,536.5111131754365,0.0,0.0,0.0,0.0,437.82091426223366,501.6559822067579,628.3858819866011,0.0,306.30386617785194,0.0,0.0,443.15458897042623,0.0,0.0,0.0,0.0,0.0,0.0,1226.7891078733796,0.0,643.9565492646018,1746.4509016259278,457.3757161871805,479.7979342451984,0.0,0.0,0.0,730.8422876776497,0.0,0.0,0.0,0.0,731.4578360495427,0.0,0.0,395.84157954177033,0.0,0.0,0.0,557.6606897795557,0.0,0.0,0.0,0.0,0.0,1
65,knf_00001_01727360564,693.3546480530422,0.0,478.13395934871807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.2469573266328,0.0,0.0,0.0,430.6998333954894,359.1534203340258,0.0,924.6132428267304,0.0,510.2410988519664,0.0,0.0,371.6616936025884,0.0,542.3102412860269,0.0,0.0,0.0,0.0,948.522816642522,0.0,553.1200575869022,0.0,478.2458671367687,0.0,413.4543933273035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.1769189573504,0.0,0.0,378.3446724315303,456.4585688580296,0.0,0.0,0.0,0.0,0.0,1
66,knf_00001_01728660461,711.1253772597734,0.0,435.6733135645386,0.0,503.8211036574049,0.0,0.0,708.1824521838453,0.0,0.0,560.4149187129738,1314.1873755663462,0.0,0.0,0.0,462.0187819386865,532.3717430637197,642.3385066366495,0.0,458.5957876026936,639.1328963912513,442.4971675475989,477.92701341565225,0.0,544.2156203784749,0.0,0.0,0.0,0.0,1274.203045476307,1676.6761776142594,598.3562298625235,0.0,440.13348577870755,0.0,0.0,445.6161806330368,0.0,721.1897191901176,0.0,0.0,0.0,631.6857653558343,406.13694444814087,0.0,0.0,490.2068628254281,0.0,0.0,421.3417508258729,485.746509049519,1534.6606166362108,0.0,0.0,0.0,0.0,1
67,knf_00001_01798140786,778.7932308985147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.646528019402,383.64573628096707,0.0,586.4587203228207,0.0,422.9151261399059,0.0,0.0,506.8000582608487,0.0,603.8525484093801,0.0,0.0,0.0,0.0,0.0,0.0,523.250798940794,0.0,0.0,0.0,0.0,0.0,0.0,649.8751529356599,625.8931308295313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.23857175157775,639.1996498486468,0.0,0.0,0.0,0.0,0.0,1
68,knf_00001_01848360933,737.851790768222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.5046454704823,0.0,554.1601492056423,0.0,0.0,722.7177739538026,0.0,525.1232666263695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0363420749038,0.0,0.0,0.0,0.0,889.0234709485161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.758782774689,503.6559726524728,0.0,0.0,0.0,0.0,0.0,1
69,knf_00001_01888165661,686.6891860064893,0.0,260.277913712421,0.0,0.0,0.0,0.0,400.47050375653953,0.0,0.0,505.33775147091364,0.0,0.0,607.4146041266712,447.16436885849015,393.0493028321582,593.2006954150168,451.353671536828,0.0,434.04377406121114,486.7379081319811,312.78227292263995,423.4720817866567,0.0,469.4280210949713,0.0,402.6466174231351,0.0,0.0,914.1400215571168,0.0,593.8792994079646,0.0,434.5261568826476,454.5101009479783,486.75487725395897,424.4334737340553,0.0,705.7296163812762,371.511326512968,0.0,0.0,0.0,0.0,0.0,0.0,376.65710300722577,0.0,0.0,371.7565288610172,478.31334924521633,0.0,0.0,0.0,0.0,0.0,1
70,knf_00001_02027154099,723.537854090323,0.0,331.5408969499045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.3241037532206,0.0,0.0,0.0,349.72000711384175,429.49047983444285,0.0,0.0,0.0,452.1080278192601,0.0,391.72149835976205,371.2538947132696,0.0,513.0239691422395,0.0,0.0,0.0,0.0,1777.1857862809006,0.0,468.0363354942946,0.0,431.1357582063262,0.0,0.0,0.0,0.0,632.4476322823015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.6816279613631,0.0,0.0,0.0,0.0,0.0,1
71,knf_00001_02031256699,762.1458235477943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.34983662865,0.0,0.0,0.0,420.9823946059837,433.77446762491877,371.7883436642025,883.6369505711176,0.0,387.23258597208275,0.0,607.0387025414267,404.09376506532493,0.0,513.6852824414763,0.0,286.62202579961684,0.0,0.0,0.0,0.0,508.5151966419592,0.0,542.7732325703794,637.8933843512766,366.31951424854543,408.9591788863425,0.0,778.0707282369594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.5577759918544,0.0,0.0,471.06330134113097,386.9093473012391,2011.278135859426,0.0,0.0,0.0,0.0,1
72,knf_00254_00001121784,711.62063924898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.9684499589081,0.0,0.0,0.0,458.054194135512,401.9498252242512,0.0,769.1490551521814,0.0,0.0,0.0,535.3593886866008,471.10608888406733,0.0,564.0790430720788,0.0,928.8710470365588,0.0,0.0,0.0,0.0,473.91746607488795,0.0,415.0564414597463,0.0,0.0,0.0,0.0,616.5257047938769,0.0,0.0,0.0,474.9653369476536,0.0,0.0,0.0,383.5003809974084,0.0,0.0,0.0,513.2436072545732,0.0,0.0,0.0,0.0,0.0,1
73,knf_00254_00010135812,743.378067575256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.91075890070476,0.0,0.0,1110.8477536663563,0.0,0.0,0.0,0.0,466.4579375386543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.40382880202645,0.0,0.0,0.0,0.0,0.0,0.0,832.628290422909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0575837179031,1370.0214138637875,0.0,0.0,0.0,0.0,1
74,knf_00254_00018907375,680.7605923388363,0.0,521.0229122113025,0.0,447.43177235280376,0.0,0.0,519.1429004163052,0.0,0.0,527.7437344630492,0.0,0.0,0.0,493.489665123612,469.56640627721345,457.997113649013,710.7533064756207,0.0,579.5188591591931,0.0,448.1015216360577,474.1960851091325,0.0,546.5660315558083,0.0,682.5455188699036,0.0,0.0,860.2580823897322,0.0,483.92802344517776,0.0,512.6206021504029,486.97971232248284,488.1082177664711,430.82472823863424,0.0,692.4864529513474,0.0,0.0,0.0,944.884288055254,0.0,0.0,0.0,517.3112273254382,0.0,0.0,478.81756139487413,580.285073339158,0.0,0.0,0.0,0.0,0.0,1
75,knf_00254_00030010340,700.9647801117351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0394430689092,0.0,0.0,0.0,461.94848229785873,503.8416377795384,0.0,542.2482695602271,0.0,498.5787400786506,533.1882134855676,582.0434708156527,469.05761865498516,0.0,0.0,0.0,601.1193071676352,0.0,0.0,862.6134364828071,0.0,635.4346061028223,0.0,487.8701829674345,501.9305548188873,0.0,494.30548342697887,0.0,472.1798516944276,0.0,0.0,0.0,761.5855018634117,0.0,0.0,0.0,411.98004852317496,0.0,0.0,0.0,557.7005887617922,0.0,0.0,0.0,0.0,0.0,1
76,knf_00254_00048090166,618.4594603088761,0.0,408.8319629936847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.4237125611335,0.0,0.0,0.0,496.4200802830615,458.88180527315245,0.0,0.0,0.0,514.6669563523837,0.0,0.0,425.50535016356685,0.0,618.021872123528,0.0,0.0,0.0,0.0,928.4493870963128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.1868115713471,0.0,0.0,0.0,693.8291828652725,1366.2439103944796,0.0,0.0,0.0,0.0,1
77,knf_00254_00054046588,739.4267220529815,0.0,503.9684630660063,0.0,0.0,0.0,0.0,466.9532045975471,0.0,0.0,576.8222290265213,0.0,0.0,0.0,428.83630230100874,408.77006994040494,504.68730423710247,730.168486730047,766.8451313880435,540.4797861388007,436.47778726234577,407.91485809790765,474.59629175960407,0.0,559.3500677673662,0.0,503.6487016909203,0.0,0.0,1508.0316321687578,0.0,388.46434146686886,0.0,566.8978194433653,0.0,0.0,0.0,0.0,628.31493670339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.8607283105867,0.0,0.0,0.0,534.8337666026199,1621.4297327815889,0.0,0.0,0.0,0.0,1
78,knf_00254_00075583083,692.7017240786673,0.0,557.5850850143217,0.0,0.0,0.0,0.0,417.57340928354114,0.0,0.0,501.3941640804051,0.0,1641.193898492971,0.0,430.3089878740848,458.02272346263436,504.8674253444201,648.6221764317366,0.0,438.4395151331356,430.30516010799164,0.0,468.69018071987995,0.0,549.3709980030349,0.0,562.8974972649443,0.0,0.0,1120.7086085019885,0.0,634.0817294223477,0.0,472.8099807305462,417.7590368870742,508.2380529306005,480.9789766490548,0.0,668.5762511433867,0.0,0.0,0.0,363.4853573500568,0.0,0.0,0.0,419.72930781501765,0.0,0.0,0.0,555.3330267302695,0.0,0.0,0.0,0.0,0.0,1
79,knf_00254_00081543779,665.5790553020505,0.0,574.5918837469596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.9622795931115,0.0,0.0,0.0,504.9032633532275,982.4257885690192,450.1226280499529,0.0,0.0,584.1014986660724,0.0,429.60924985847686,0.0,0.0,555.6418950441646,0.0,0.0,0.0,0.0,0.0,0.0,589.2970500611317,0.0,0.0,412.616891712244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.8459515392601,1829.9666979371077,0.0,0.0,0.0,0.0,1
80,knf_00254_00098593541,679.7408390953777,0.0,340.0652747865951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.82202020965497,0.0,0.0,0.0,482.52854505682654,413.3480984968017,0.0,559.4438384397973,0.0,485.24367216689984,510.049495007476,421.4914780897788,457.6644718987223,0.0,508.2015166209418,0.0,891.2950318189984,0.0,0.0,1171.8080296592157,0.0,572.8494844140843,0.0,480.4383969722413,0.0,547.2409802739729,489.1952739353268,0.0,711.8905674419394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.97928979786496,0.0,0.0,0.0,598.3092273232642,1510.6099796990045,0.0,0.0,0.0,0.0,1
81,knf_00254_00106340199,744.4107665462673,0.0,484.92405453261176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.575460554711,0.0,0.0,976.8345235527324,451.5372693395527,445.1440502368173,0.0,721.2902874942453,0.0,461.71896864459023,0.0,0.0,462.73673381841076,0.0,541.2027696835977,0.0,0.0,0.0,0.0,1213.2867560748848,0.0,580.0675544251021,0.0,479.1547838973817,0.0,551.7159683851893,0.0,0.0,681.5601969570495,499.89160829069874,0.0,0.0,0.0,0.0,0.0,0.0,388.4235325945157,0.0,0.0,469.46726712172995,549.9887268270367,1622.1280160843453,0.0,0.0,0.0,0.0,1
82,knf_00254_00116191772,624.3302141730979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.4649790075215,0.0,0.0,0.0,412.80981603249023,0.0,0.0,0.0,0.0,598.5496663228496,513.9410446711707,0.0,0.0,0.0,523.9772273638727,0.0,0.0,0.0,0.0,512.5401236877431,0.0,618.4031188962488,0.0,402.01771182863877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.8913494142719,0.0,0.0,0.0,441.0561027851765,1136.593175250158,0.0,0.0,0.0,0.0,1
83,knf_00254_00130122951,746.3962168224255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.1887311048927,0.0,0.0,0.0,392.0262933380278,385.4137971394789,0.0,0.0,0.0,393.87640977216813,488.08859257102085,411.2152330397211,0.0,0.0,478.95640851890585,0.0,0.0,0.0,0.0,0.0,0.0,492.953541696253,0.0,452.1906202104743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.1637112566752,0.0,0.0,0.0,489.3933126461607,0.0,0.0,0.0,0.0,0.0,1
84,knf_00254_00139074936,687.9424654373647,0.0,418.12649502853174,0.0,680.0225618302563,0.0,0.0,897.2496900210242,0.0,0.0,566.4251272396976,0.0,0.0,0.0,426.0511451070179,470.81144834784976,507.6363553029853,836.5035852712978,0.0,472.0701156587188,480.471813367516,484.9730112837238,504.2336783656115,0.0,526.8475975725227,0.0,582.2931347597572,0.0,0.0,1338.8925234509904,0.0,494.1649098275673,0.0,482.79510184477385,501.03102346944,551.9437508952627,634.9724400212125,0.0,628.2765324724819,0.0,0.0,0.0,576.090629624469,0.0,0.0,0.0,462.06255572177133,0.0,0.0,463.78198345482434,562.6203096953091,1036.9855830767222,0.0,0.0,0.0,0.0,1
85,knf_00254_00142887464,695.0421128852199,0.0,434.15060315582855,0.0,0.0,0.0,0.0,443.8077191330075,0.0,0.0,546.1981667538105,0.0,0.0,0.0,413.22471084021765,464.6319514534212,437.99265553092977,781.2655099904938,0.0,432.8003879096961,445.2610234193424,517.1086914347175,439.68167743706664,0.0,529.5358004691082,0.0,599.6202080334496,0.0,0.0,1167.6369166759093,0.0,673.1967896040161,0.0,0.0,0.0,0.0,0.0,0.0,662.818638095746,578.990505511465,0.0,0.0,623.0545045481061,0.0,0.0,0.0,474.71714288167425,0.0,0.0,427.541422436202,538.366789855073,2083.7487680940812,0.0,0.0,0.0,0.0,1
86,knf_00254_00172840462,710.5872668461907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.7465699126965,416.0900850227745,485.0921448965173,0.0,0.0,434.99261797786426,0.0,574.9436255151747,439.4778898823016,0.0,512.0200971083387,0.0,722.1957950119399,0.0,0.0,0.0,0.0,522.6881412356538,0.0,446.5656803729805,0.0,586.4102056422573,0.0,0.0,611.7283011005089,0.0,0.0,0.0,682.2500787262841,0.0,0.0,0.0,388.37271025414145,0.0,0.0,0.0,555.9591506830764,0.0,0.0,0.0,0.0,0.0,1
87,knf_00254_00177461298,754.9685128765134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.632891630275,0.0,0.0,0.0,443.35161481724805,452.3260651796507,412.3016212075483,647.8057933480205,0.0,469.8934179392652,0.0,608.3939147830433,436.0195512928425,0.0,533.383804848923,0.0,555.4855497744819,0.0,0.0,1816.7269315042483,0.0,674.7840182573361,0.0,460.45296705975363,486.5219356667318,478.70782514303903,0.0,0.0,0.0,0.0,0.0,0.0,756.5451159506802,0.0,0.0,0.0,431.3470239566113,0.0,0.0,0.0,621.961383925529,1957.0219167381003,0.0,0.0,0.0,0.0,1
